2001,Dave Brockie Experience,The Dance Of Europe,rock,135.8624,99.959
1982,R. Carlos Nakai,Blood Round Dance Song (World),jazz,146.33751,104.989
2004,Shadows Fall,What Drives The Weak,metal,283.48036,84.992
2000,Linkin Park,Crawling (Album Version),metal,208.95302,105.095
2007,Aceyalone,Suicide,hiphop,170.1873,129.956
2005,Thrice,Red Sky,post-hardcore,313.7824,137.913
1994,Flora Purim,Above The Rainbow,jazz,208.03873,173.649
2006,Tech N9ne,Caribou Lou,hiphop,274.85995,177.942
2004,Kristine W.,Save My Soul (Cypher UK Radio Edit),house,235.12771,129.976
1998,Cracker,My Life Is Totally Boring Without You,rock,196.5971,107.848
1983,Al Di Meola,Calliope,jazz,257.30567,110.096
1996,SNAP!,Do You See The Light (Deep Ethno Mix),pop,293.92934,131.977
1993,Mance Lipscomb,So Different Blues,blues,181.39383,161.7
2002,LeA3n Gieco,Buenos Aires (De Tus Amores),rock,302.2624,163.773
1987,Los Chichos,Porque Nos Queremos,flamenco,212.53179,100.232
2006,ARRESTED DEVELOPMENT,Since The Last Time,hiphop,218.06975,177.886
1990,Jane's Addiction,Obvious ( LP Version ),metal,355.63057,92.729
2008,In Extremo,Frei zu sein,metal,260.5971,146.103
1997,Steel Pulse,Role Model,roots reggae,262.47791,156.084
1968,The Moody Blues,Tuesday Afternoon,british invasion,291.29098,115.514
2009,Jope Ruonansuu,Rant Kanaria,parody,211.25179,111.004
1994,Virgil Moorefield,Healing Power,rock,236.2771,123.004
1967,Orquestra,Tema Da DesilusAPSo (Garota De Ipanema),orchestra,87.58812,104.752
2002,Hatiras,The Anthem,house,298.1873,131.999
1973,Eddie Palmieri,No Pienses Asi,salsa,266.50077,153.309
2005,HA-ASH,Amor a Medias,rock,253.90975,136.945
2000,William Orbit,Cavalleria Rusticana,house,199.8624,131.281
1995,Maurane,Manies Manigances,chanson,172.17261,130.993
1990,The Vaughan Brothers,Hillbillies From Outerspace,rock,222.64118,141.602
2005,Mariano Yanani,When We Dance,lullaby,239.22893,85.024
2002,Thrice,Betrayal Is A Symptom,post-hardcore,169.63873,114.179
1975,Bob Dylan,Simple Twist Of Fate,rock,257.61914,136.842
2010,Black Tambourine,Dream Baby Dream,pop,236.35546,131.388
1966,Small Faces,My Mind's Eye,rock,121.73016,116.664
1990,Esa Pakarinen,Vanhapoika-Severi,oldies,152.58077,156.32
2000,Busta Rhymes,We Put It Down For Y'all (Explicit LP Version),hiphop,209.60608,90.032
2001,M83,I'm Happy She Said,shoegaze,1071.882,90.264
2005,Kooii,Here_ Swing_ Sing,jazz,391.00036,112.93
1998,Junior Kimbrough,All Night Long (Instumental),blues,384.57424,83.706
2003,Alicia Keys,If I Ain't Got You,neo soul,231.18322,118.273
2001,Amorphis,Crimson Wave,metal,285.46567,108.039
1996,MichA"le Arnaud,Ballade Des Oiseaux De Croix,chanson,122.27873,95.264
1997,Lost Boyz,What's Wrong,hiphop,250.27873,98.431
2006,Shanadoo,Ninja Tattoo,pop,200.88118,137.923
2001,Irma Thomas,Hold Me While I Cry,blues,205.29587,112.109
2002,MichA"le Bernard,Le mouton dans la baignoire,chanson,253.64853,85.435
1989,Jimi Hendrix,Hear My Train A Comin',rock,449.74975,146.77
1996,Willy DeVille,Runnin' Through The Jungle - Shootin' The Blues,rock,227.81342,141.999
2009,Anti-Flag,On Independence Day,oi,171.59791,152.273
2006,Billy Bragg,Loving You Too Long,folk,173.50485,83.481
2004,DJ Harry,Tragedy in Blue,hiphop,299.98975,122.829
2009,Loudon Wainwright III,Rowena,rock,152.13669,151.294
1985,Michael Card,Scandalon,ccm,234.78812,99.644
2006,Sizzla,Care,dancehall,168.56771,189.263
1996,Francis Lai,13 jours en France,pop,243.43465,97.849
2004,Death From Above 1979,Romantic Rights (Jesper Dahlback Remix),rock,344.842,91.879
2006,Rita Chiarelli,Reginella,blues,261.04118,90.637
1994,Helmet,Street Crab,hiphop,212.16608,141.165
1995,Chris Eaton,All Or Nothing,ccm,289.07057,100.771
1983,The Robert Cray Band,Phone Booth,rock,278.54322,75.887
2004,Palito Ortega,CorazA3n Contento,pop,156.96934,152.249
1998,Sportsguitar,Fish,rock,231.00036,142.192
2003,The Strokes,Meet Me In The Bathroom,rock,177.18812,93.315
2009,Alicia Keys,Wait Til You See My Smile,neo soul,240.22159,119.959
2008,3OH!3,CHOKECHAIN (Amended Album Version),electro,211.66975,145.88
2001,Dave Hollister,One Woman Man,motown,271.62077,91.003
1999,Basement Jaxx,La Photo,house,240.01261,126.8
1995,Coco Montoya,Gotta Mind To Travel,rock,233.482,155.577
2007,Liquid Stranger,Drop Sacrifice,dub,249.49506,136.936
1965,VinAcius de Moraes,Minha Namorada,pop,243.53914,62.776
2001,Kim Wilson,Got To Let You Go,blues,555.54567,163.085
2006,Dark Fortress,Incide,metal,320.44363,152.6
2006,The Ataris,Whatever Lies Will Help You Rest,pop,212.89751,151.949
1999,Stefon Harris,Alovi,hard bop,326.60853,131.936
2001,Yami Bolo,Healing of All Nations,roots reggae,214.30812,139.037
1992,Ray Barretto,Guarare,jazz,335.22893,138.367
2007,Sundial Aeon,love shelter,downtempo,459.93751,90.009
2006,Noisettes,Bridge To Canada,soundtrack,205.06077,119.501
1977,David Bowie,Moss Garden (1999 Digital Remaster),rock,305.05751,221.658
2000,Anne Dudley,A Stepmother's Curse,hiphop,184.39791,137.699
2006,Gustavo Cerati,La Excepcion,electronica,251.66322,125.987
2002,Roger Clyne & The Peacemakers,Mile High and Risin',rock,170.81424,149.01
2006,2 Minutos,2 Minutos,skate punk,83.12118,168.231
1999,Orbital,Adnans,techno,521.56036,101.99
2006,Ginny Owens,Long Way Home,ccm,256.39138,120.168
1995,Fruko Y Sus Tesos,Tania,salsa,223.60771,103.198
1998,Semisonic,Gone To The Movies,post-grunge,232.25424,97.995
1989,Nine Inch Nails,Sin,metal,242.96444,85.599
1990,Otis Spann,Spann's Boogie,blues,134.89587,162.683
1989,Enuff Z 'Nuff,Fly High Michelle,pop,277.28934,90.459
2000,Johannes Linstead,Caja De Cerillas,meditation,298.10893,179.978
1996,Elakelaiset,Pottajenkka,parody,218.27873,131.868
2003,Converge,Locust Reign (Live in California),hardcore punk,99.99628,133.549
2008,Embrace the End,Intensity In Ten Cities,death core,247.48363,231.851
1982,Thomas Dolby,Windpower (2009 Digital Remaster),rock,259.18649,128.47
1979,The Who,Anyway_ Anyhow_ Anywhere,british invasion,169.66485,140.66
1993,Vilma Palma e Vampiros,Verano traidor,cumbia,411.97669,102.129
1992,Bob Marley & The Wailers,Smile Jamaica,reggae,307.61751,146.581
2006,Geier Sturzflug,Schwarzarbeit,rock,214.20363,116.032
2009,Taking Back Sunday,Catholic Knees (Album Version),post-hardcore,168.25424,131.018
2006,Cinder,Seven (Album),post-grunge,167.18322,116.064
2005,Dijous Paella,Que Arribi L'Estiu,rumba,253.93587,103.991
1969,MC5,Intro 2/ Kick Out The Jams (LP Version),rock,172.30322,145.514
1991,Charlie Peacock,Forgiveness (Love Life Album Version),ccm,295.20934,132.758
1997,Porter Wagoner,Angel Band,religious,152.34567,136.129
1999,Les Ogres De Barback,Grand-mA"re,chanson,221.3873,182.376
2008,Belphegor,The Sukkubus Lustrate,metal,178.15465,120.026
1984,Steve Vai,The Attitude Song,rock,693.57669,116.055
2001,Jennifer Lopez,Ain't It Funny,pop,246.20363,99.831
2004,Outerspace,Fire and Ice,hiphop,242.78159,96.716
2006,J. Peter Robinson,Jake,soundtrack,161.59302,159.973
2006,Brian Littrell,Wish,ccm,236.45995,98.937
2005,Wade Ray,Idaho Red,western swing,135.78404,171.527
1999,Delroy Wilson,Baby I Need Your Loving,rock,150.36036,136.032
2008,Finest Dearest,Tunnel Vision,rock,294.00771,84.679
1999,Estopa,Me Falta El Aliento,flamenco,226.5073,170.739
2004,Arctic Monkeys,Fake Tales Of San Francisco,rock,177.94567,127.294
1988,Quincy Jones,Stormy Weather,bossa nova,196.04853,72.117
2008,Benga,Zero M2,dubstep,233.16853,139.994
2006,Snow Patrol,In My Arms,rock,276.68853,84.595
2004,Obie Bermudez,Celos,salsa,220.78649,109.23
1983,Kitaro,The Mist,chill-out,428.72118,104.323
2009,Alexis HK,La paix des A(c)toiles,chanson,202.94485,109.024
2009,Major Lazer / Vybz Kartel / Afrojack,Pon De Floor,dancehall,187.0624,84.525
2002,Tin Hat Trio,Rubies_ Pearls_ And Emeralds,jazz,292.04853,167.915
2008,Seven Mary Three,Hammer & a Stone,post-grunge,283.16689,140.666
2008,The Temper Trap,Sweet Disposition,rock,232.75057,128.962
2005,John Debney,Dad Apologizes,rock,193.51465,110.464
1994,Helen Love,Rollercoasting,pop,174.602,99.809
2002,Jay & The Americans,Livin' Above Your Head,rock,174.68036,124.521
1999,Tanto Metro & Devonte,Know Your Friends,dancehall,221.23057,180.132
1992,Sunscreem,Perfect Motion,house,590.15791,125.055
2005,Coldplay,Speed Of Sound (Live),rock,285.04771,122.94
2003,Kaizers Orchestra,Container,rock,139.88526,137.766
2002,Miguel Migs,The One,house,284.60363,104.988
1989,Charlie Byrd,Chim Chim Cheree,bossa nova,471.43138,82.039
2009,Bloc Party,One More Chance,rock,166.26893,127.154
2010,Usher,Hey Daddy (Daddy's Home),hiphop,224.10404,95.998
2002,Tin Hat Trio,Willow Weep For Me (With Willie Nelson),jazz,276.58404,91.681
1984,Spinal Tap,Big Bottom,parody,218.20036,112.06
2006,Negura Bunget,Al Doilea Om,metal,123.66322,127.719
1997,Atman,Govinda,downtempo,394.86649,125.374
2010,Alexandre Desplat,Hidden Documents,soundtrack,128.62649,91.954
2000,The Smashing Pumpkins,Real Love,rock,249.62567,152.999
1998,Patty Griffin,Flaming Red,folk,134.05995,124.794
2006,Rihanna,We Ride,pop,237.87057,99.989
2005,Oceansize,New Pin (edit),post-grunge,249.93914,118.049
1992,Mighty Mighty Bosstones,They Came To Boston,ska punk,211.33016,205.559
2009,Gerald Clayton,Two Heads One Pillow,jazz,384.15628,95.938
2006,Pyranja,Nie Wieder (Live Version),pop,167.54893,68.86
1999,Sick Of It All,Sanctuary,hardcore punk,109.00853,196.327
2005,Blackalicious,World Of Vibrations (Album Version),hiphop,302.94159,116.682
1992,Heavenly,Smile,metal,234.60526,69.965
1970,Richie Ray & Bobby Cruz,Guaguanco Raro,salsa,418.53342,105.75
2010,Nick Jonas & The Administration,State of Emergency,rock,214.72608,92.105
1983,Gang Of Four,Is It Love,dance-punk,273.99791,117.0
2005,The Killers,Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix),rock,527.98649,134.02
1980,Circle Jerks,Group Sex,hardcore punk,63.52934,162.384
2008,Candlebox,Breathe Me In,post-grunge,312.842,130.35
2006,The Panic Channel,Said You'd Be,post-grunge,153.25995,143.224
2007,Between The Buried And Me,Prequel To The Sequel (Album Version),metal,516.62322,132.949
1996,Faithless,Drifting Away,house,247.14404,125.063
1970,Charley Pride,(I'm So) Afraid Of Losing You Again,honky tonk,188.02893,98.824
1999,3 Doors Down,Duck And Run,post-grunge,278.90893,85.787
2001,KA(c)kA(c)lA(c),Likambo,soukous,219.8722,111.997
1998,Cybertribe,Cry Of The Earth,chill-out,387.97016,160.011
2007,Seventh Star,I Versus I,religious,184.842,114.594
2004,Incubus,A Crow Left Of The Murder,metal,227.73506,88.753
1995,Dishwalla,Moisture,post-grunge,540.42077,183.662
2003,Mariano Yanani,I Still Haven't Found What I'm Looking For,lullaby,180.00934,96.962
2001,Laurie Berkner,Ice Cream Cone,death core,169.37751,82.585
2001,Robin Fox,Wonderland,breakbeat,515.65669,140.021
1982,Adam Ant,Goody Two Shoes,rock,202.97098,95.7
1987,Happy Mondays,Olive Oil,alternative dance,156.682,129.282
2010,Pascal Sangla,Assis par terre,pop,333.76608,89.977
2008,Daddy Yankee,Llamado De Emergencia,reggaeton,239.882,195.985
2009,Blue Rodeo,Million Miles,rock,543.97342,99.644
2009,Weezer,I Don't Want To Let You Go,rock,228.44036,122.852
1983,Bad Brains,At The Movies (1991 Digital Remaster),hardcore punk,136.38485,127.157
1993,Lords Of The Underground,Check It (Explicit),hiphop,264.69832,99.058
1995,Faithless,Salva Mea,house,221.98812,128.067
2007,Drowning Pool,Reborn (Explicit),post-grunge,248.78975,166.064
1997,Los AutA(c)nticos Decadentes,El Gran SeA+-or,cumbia,205.06077,91.699
1999,CafA(c) Quijano,En AlgAon RincA3n,rock,255.39873,152.001
2000,Eminem,The Way I Am,hiphop,292.25751,174.651
2009,Lily Allen,22 (Acoustic),ska,187.24526,132.61
1974,Roy Buchanan,Hey Joe,rock,329.66485,119.089
2001,Sun Yan-Zi,Abscondence,chinese music,285.962,100.059
1989,Ray Price,Make The World Go Away,honky tonk,125.1522,126.714
2004,Art Ensemble Of Chicago,Sirius Calling,jazz,207.09832,96.411
1997,Buddy Miles,Don't Keep Me Wondering,rock,121.02485,100.573
1968,Bobbie Gentry,Ace Insurance Man,blues,214.96118,170.897
2001,DJ Harry,'Round the Wheel,hiphop,495.90812,133.529
2001,Weedeater,Monkey Junction,metal,269.00853,142.639
1989,Paul Carrack,Dedicated,blue-eyed soul,324.46649,134.123
2004,Elvenking,Pathfinders,folk,322.55955,150.05
1991,At The Gates,City Of Screaming Statues,metal,286.04036,171.613
1980,Neil Diamond,Hey Louise,rock,181.15873,100.422
2004,Kane,My Heart's Desire,rock,261.3024,120.611
1964,Les Hou-Lops,Quand on est amoureux,freakbeat,181.86404,95.735
2003,Eastmountainsouth,Hard Times,country,225.61914,125.986
1993,Love Jones,I Like Young Girls,bossa nova,182.72608,87.799
2007,Kings Of Leon,Ragoo,rock,181.13261,102.066
1988,Charlie Peacock,Tears Falling Down,ccm,180.13995,130.441
1995,The Gone Jackals,Drop The Hammer,rock,220.49914,99.593
2007,Nightwish,The Poet And The Pendulum,metal,834.66404,96.711
1999,Shinehead,Olivia,dancehall,230.71302,209.649
1980,Wailing Souls,Firehouse Rock,roots reggae,255.4771,86.752
2003,Steinski,Silent Partner (Peace Out),hiphop,52.4273,110.048
2000,Tranzas,Un nuevo amor (version salsa),salsa,184.21506,75.826
2002,Klaus Badelt,Time Travel,chill-out,275.19955,121.667
2009,Dub Pistols feat. TK,Revitalise,big beat,264.82893,100.019
2007,Aiden,She Will Love You (Album Version),post-hardcore,258.82077,143.021
1999,Tony Joe White,Menutha,rock,252.1073,136.621
2004,Terror Squad / Remy / Prospect / Armageddon,Hum Drum,hiphop,251.89832,181.3
2001,Jennifer Lopez featuring Ja Rule,I'm Real,pop,263.20934,83.49
2002,Darden Smith,Perfect Moment,rock,270.62812,165.76
1997,Los Indios Tabajaras,SueA+-o Salvaje,jazz,171.28444,128.162
2005,Ramesses,Unholy Outburst #3,metal,608.7571,219.518
2009,Trentemoller,In Progress (Original Mix),house,368.74404,124.985
2002,Maroon 5,Harder To Breathe,pop,173.66159,149.917
1998,Dusminguet,Disco Jonki,rumba,168.69832,152.168
1985,Stevie Ray Vaughan And Double Trouble,Cold Shot,blues,240.77016,112.719
2004,Anthony Blea Y Su Charanga,Tumba Randy,salsa,459.28444,200.826
1992,CMW - Compton's Most Wanted,This Is A Gang,hiphop,217.62567,93.951
1998,Walter Ego,Purple Pygmies,chill-out,535.45751,124.136
1993,Carl Smith,Hey Joe,honky tonk,151.24853,110.076
1992,Audio Adrenaline,My God  (Audio Adrenaline Album Version),ccm,219.11465,101.241
1997,Deep Forest,Green And Blue,chill-out,294.39955,87.001
1991,Francis Dunnery,The Possibilities of Loving You,singer-songwriter,216.37179,101.526
2003,Obie Bermudez,Antes (Salsa Version),salsa,271.25506,177.255
2001,Dimmu Borgir,Puritania,metal,186.56608,83.108
2006,Mando Diao,Popovic,rock,306.18077,87.785
1998,Junior Reid,Boom-Shack-A-Lack (12" Mmix / Bonus Tra),roots reggae,326.00771,158.242
1960,Louis Prima And Keely Smith,I've Got You Under My Skin,pop,159.16363,108.498
1977,Alphonse Mouzon,The Ram And The Scorpio,jazz,355.21261,96.931
2007,King Curtis,Ode To Billie Joe  (Live @ Fillmore West),rock,199.20934,108.162
1990,Big Dee Irwin,Swinging On A Star,northern soul,156.02893,108.103
2006,VHS Or Beta,You Got Me (The Juan Maclean Dub),disco,501.13261,125.999
1993,Carl Smith,Hey Joe,honky tonk,136.04526,124.648
1990,Charley Patton,Circle Round The Moon,blues,154.87955,130.975
1973,Planxty,Follow Me Up To Carlow,rock,139.72853,71.337
2005,Pennywise,Lies,melodic hardcore,242.33751,119.981
2003,Amy Winehouse,In My Bed,jazz,274.99057,192.668
2002,Cirrus,Boomerang (Reprise),big beat,193.72363,180.012
2006,Ayo,Down On My Knees,neo soul,244.06159,118.509
1973,Michael Jackson,Morning Glow,motown,217.96526,100.648
1967,Pink Floyd,Matilda Mother (Stereo) (2007 Remaster),rock,187.42812,54.398
1998,Vangelis,El Greco: Movement III,rock,408.00608,62.216
2002,Rodney O & Joe Cooley,Party,miami bass,252.23791,119.074
2003,Daddy Yankee,Baila Girl_ Todo Hombre Llorando Por Ti,reggaeton,181.34159,97.982
1975,Righteous Brothers,Little Latin Lupe Lu,blue-eyed soul,130.0371,135.599
2001,Kane,Rain Down On Me,rock,395.83302,134.115
1989,Sam Fan Thomas,African Typic Collection,soukous,397.58322,125.241
1979,Gregory Isaacs,Down the Line,rock,219.402,138.039
2008,Sara Melson,Anywhere Anytime,lullaby,164.12689,167.905
1964,Vince Guaraldi,Corcovado,jazz,201.42975,124.391
2008,Foals,Red Socks Pugie,dance-punk,315.27138,156.917
1972,Michael Jackson,Ain't No Sunshine,motown,251.66322,152.448
2005,Faith Hill,I Want You (Album Version),country,246.09914,119.06
2001,Memphis Jug Band,Going Back To Memphis,blues,146.15465,143.031
2007,James Taylor Quartet,Cleo's Mood,jazz,188.94322,58.135
2005,Mariano Yanani,Why Should I Cry For You,lullaby,180.71465,80.008
2008,The Knux,Bang! Bang!,hiphop,200.25424,140.119
2006,Between The Buried And Me,Kickstart My Heart (Album Version),metal,295.28771,89.485
2005,Gertrudis,Oye,big beat,263.47057,228.461
2010,The Dillinger Escape Plan,Parasitic Twins,math-core,281.23383,120.085
1994,Jack Off Jill,Yellow Brick Road,dark wave,137.9522,156.804
2007,Hevia,Albo,rock,280.2673,93.037
2003,Kenny Rogers,Where Does Rosie Go?,rock,135.36608,154.783
2004,Bombay Rockers,Rock Tha Party,bhangra,212.71465,109.984
1994,Montserrat CaballA(c),The Phantom Of The Opera/Wishing You Were Somehow Here Again,rock,198.13832,71.285
1991,Marlene Dietrich,When Love Dies,chanson,190.04036,82.286
2006,Beenie Man,Politrix,dancehall,213.10649,98.028
2002,Aesop Rock,Train Buffer,hiphop,243.56526,102.429
1981,Devo,Going Under,rock,205.50485,94.48
1997,Rakim,Skit,hiphop,19.12118,45.554
1996,The Shamen,Heal (The Separation) [PM Dawn Alt. Lead Mix],house,280.31955,109.96
2001,Gorillaz,Rock The House (Explicit),hiphop,249.93914,171.918
2003,Midwest Product,Motivator,rock,301.73995,141.002
2002,From Autumn To Ashes,IV,post-hardcore,147.64363,97.169
2009,Atreyu,Gallows (Album Version),post-hardcore,208.66567,138.536
2002,Warrior King,Breath Of Fresh Air,roots reggae,225.77587,83.831
1997,Buju Banton,Destiny,roots reggae,239.0722,134.941
1999,Sonny Landreth,She Left Me A Mule ,rock,212.63628,87.669
1982,Daniel Johnston,To Go Home,pop,270.78485,131.011
2007,Workhorse,High Horse,hiphop,251.402,85.209
1987,Gipsy Kings,Tu Quieres Volver,flamenco,194.87302,165.006
1935,Sleepy John Estes,Stop That Thing,blues,163.91791,96.982
1998,DJ Clue / P. Diddy,Intro,hiphop,64.70485,81.229
2000,Helen Love,Bigbigkiss,pop,213.39383,162.101
1996,Tracy Byrd,Walking To Jerusalem,honky tonk,209.08363,116.625
1995,Basic Channel,Q1.1 Edit,techno,62.92853,160.546
1998,Sue Foley,She Don't Belong To You,rock,224.65261,105.21
2009,Ben Sidran,Blowin' In the Wind,jazz,307.80036,68.479
1988,Jimmy Page,Hummingbird,blues,322.97751,139.015
2009,Beherit,Suck My Blood,illbient,266.89261,149.069
1997,EPMD,Jane 5,hiphop,161.35791,86.819
2009,Casiotone For The Painfully Alone,White Jetta,hiphop,197.25016,180.094
2005,Architecture In Helsinki,Need To Shout,pop,249.28608,139.999
2003,Jack Johnson and Friends / Matt Costa,Fall Line,rock,136.30649,150.519
2001,City High,Sista,hiphop,231.33995,159.975
2004,The Frequency,Own Me,chill-out,284.682,153.667
2005,Britney Spears,Someday (I Will Understand),pop,1.04444,0.0
1986,Soul Asylum,Don't It (make Your Troubles Seem Small) (Album Version),rock,168.93342,195.005
2003,TEN MADISON,Elementro,downtempo,405.41995,92.699
2004,Chroma Key,Salvation,hiphop,160.31302,120.091
2006,The Red Jumpsuit Apparatus,In Fate's Hands (Album Version),screamo,208.79628,199.004
2007,Anna Abreu,Shame,rock,205.45261,143.864
2005,Rachael Starr,Till There Was You (John Creamer & Stephane K Remix),house,608.23465,127.996
1991,Don Gibson,I Love No One But You,rock,169.63873,123.531
1998,Stanley Clarke,What If I Forget The Champagne,jazz,312.76363,123.352
1998,Atman,All Is One,downtempo,433.94567,89.385
1998,Diesel Boy,Dragonfly,rock,140.06812,205.553
1993,S.U.P,4tx.31b,metal,274.54649,154.01
1984,Daniel Johnston,Oh No,pop,237.68771,105.641
1999,Sophie B. Hawkins,32 Lines (Album Version),ballad,302.86322,129.316
1982,Circle Jerks,Question Authority,hardcore punk,122.64444,173.669
1996,Deville_ Willy,Loup Garou,rock,291.91791,103.258
2004,Jake Hess,So Many Reasons,religious,168.77669,92.76
2003,Cal Tjader,Anyone Who Had A Heart,jazz,200.12363,118.596
2000,Jack Johnson,Fortunate Fool,rock,228.70159,128.684
2005,Elvin Bishop,I'll Be Glad,rock,335.69914,100.173
2009,Showbread,Nothing Matters Anymore,post-hardcore,252.21179,164.963
1984,Bruce Springsteen,Working On The Highway,rock,191.99955,183.709
2008,Showbread,The Pig,post-hardcore,197.79873,110.235
2006,Timbalada,Maracaia,samba,242.1024,180.06
1972,Johnny Nash,There Are More Questions Than Answers,reggae,167.26159,163.257
1994,Wet Wet Wet,Love Is All Around,blue-eyed soul,246.38649,84.084
2006,Chris Standring,Through the Looking Glass (jazz),jazz,261.0673,109.997
1995,BB King,She Don't Move Me No More,rock,186.40934,52.932
2001,Beautiful Creatures,Wish (Album Version),metal,263.96689,151.508
1995,Moonspell,Alma Mater,metal,318.9024,117.593
1997,Nightwish,Beauty And The Beast,metal,382.58893,78.959
1981,Black Flag,Police Story,hardcore punk,92.36853,114.378
1978,Walter Hawkins,Never Alone,jazz,468.00934,129.761
1973,Planxty,Junior Crehan's Favourite - Corney Is Coming,rock,156.18567,202.789
2002,Weezer,Dope Nose,rock,137.37751,127.407
1990,RUN-DMC,Bob Your Head,hiphop,227.5522,64.101
1992,The Jeff Healey Band,It Could All Get Blown Away,rock,283.03628,94.543
2005,Anthony Cruz,Make it up,rock,264.14975,95.37
1978,Devo,Sloppy (I Saw My Baby Gettin'),rock,159.89506,88.841
2006,Keep Of Kalessin,Many Are We,metal,292.41424,110.044
2001,The Irish Tenors,The Croppy Boy,folk,283.55873,142.612
2003,Mississippi Mass Choir,It's Good To Know Jesus,religious,221.90975,116.49
2007,Amy Winehouse,Valerie,jazz,229.85098,96.224
2005,Gorillaz,November Has Come,hiphop,160.96608,84.141
2000,Martin Sexton,Things You Do To Me,blue-eyed soul,256.62649,137.765
2007,Linkin Park,Given Up (Album Version),metal,189.28281,100.073
1979,The In Crowd,Back A Yard,freakbeat,266.81424,121.713
1988,Eazy-E,I'mma Break It Down,hiphop,208.32608,115.692
2002,Bryan Ferry,Ja Nun Hons Pris,rock,35.65669,82.568
1964,The Shangri-Las,Bull Dog,doo-wop,157.85751,93.413
1983,Heaven 17,Come Live With Me (12'' Extended Version) (2006 Digital Remaster),new romantic,273.84118,96.859
1998,Robert Lockwood_ Jr.,Big Legged Woman,blues,278.38649,117.981
1983,Der Plan,Schauet Her!,rock,34.32444,121.834
1967,The Statler Brothers,Shenandoah,religious,201.27302,104.068
2007,Eko Fresh feat. Ado,Ich bleib so wie ich bin,pop,215.92771,126.693
1986,Faron Young,It's Four In The Morning,honky tonk,159.79057,141.772
1994,Sandra Mihanovich,Cuatro Estrofas,los angeles,263.18322,122.072
2009,Charlotte Gainsbourg,Le Chat du CafA(c) des Artistes,pop,241.65832,150.256
2004,Paul Avgerinos,Song Without End,chill-out,324.51873,91.405
2005,Pennywise,6TH Avenue Nightmare,melodic hardcore,159.89506,200.877
1998,Dixie Chicks,Give It Up Or Let Me Go,bluegrass,296.30649,103.863
2004,Cam'Ron,O.T. (Skit),hiphop,24.73751,215.0
2005,Bon Jovi,Wildflower,rock,253.83138,93.044
1927,Blind Lemon Jefferson,Wartime Blues,blues,185.41669,162.496
1997,Nana Mouskouri,Only You,chanson,175.12444,137.476
2000,Fruko Y Sus Tesos,La Fruta Bomba,salsa,242.75546,84.751
1999,Bobby Pulido,Alma De Metal,tejano,216.31955,100.252
1979,Rickie Lee Jones,Danny's All-Star Joint (LP Version),rock,246.62159,143.497
2006,Stefon Harris,From the Gardner Meditations: African Tarantella,hard bop,538.27873,70.875
2007,Alex Gopher,Song For Paul,house,164.0224,80.012
2005,Twista,Girl Tonite (featuring Trey Songz),hiphop,259.70893,124.734
1991,Simply Red,Thrill Me,rock,303.96036,93.975
1965,Loretta Lynn,I'd Rather Have Jesus,honky tonk,161.48853,79.181
1974,The Chi Lites,Toby,disco,170.70975,149.394
1995,God Lives Underwater,Don't Know How To Be,metal,215.40526,169.966
2003,Bob Hope,Merry-Go-Runaround,blues,147.722,133.325
2000,Eminem,I'm Back,hiphop,312.2673,180.168
1988,Eric Burdon,Devil's Daughter,rock,262.97424,80.031
2009,Fake Problems,Tabernacle Song,folk,195.47383,103.776
2003,Pyranja,Anfang Vom Ende,pop,60.55138,96.264
1991,HA(c)roes del Silencio,El Mar No Cesa (Live),rock,198.89587,159.483
2004,Paul Avgerinos,In My Heart,chill-out,338.96444,85.558
2004,ATB,Collides With Beauty,house,349.04771,136.967
1997,The Misfits,Dig Up Her Bones,horror punk,181.21098,111.153
1986,Eurythmics,A Little Of You,rock,236.61669,111.122
1968,Small Faces,Spoken Word / Ogdens' Nut Gone Flake / Spoken Word,rock,248.24118,77.09
2003,Yellowcard,One Year_ Six Months,rock,208.79628,89.896
1996,Jeanie Lambe & The Danny Moss Quartet,My Funny Valentine,hiphop,204.61669,67.6
2006,Elvenking,Trows Kind,folk,357.45914,200.036
2003,Jay-Z,Change Clothes,hiphop,259.05587,104.123
2008,Keep Of Kalessin,Ascendant,metal,270.21016,229.864
2002,Cadacross,Bring Out Your Dead,folk,217.93914,92.608
1973,The New York Dolls,Vietnamese Baby,rock,234.84036,84.058
1992,Alice In Chains,Angry Chair,grunge,262.47791,111.239
2008,Anti-Flag,The Modern Rome Burning,oi,299.80689,178.804
2006,Dope Stars Inc.,Chase The Light,metal,233.22077,154.998
1990,The Vaughan Brothers,Good Texan,rock,262.29506,142.372
2009,Oh No,Soul of Ethiopia,hiphop,110.57587,128.116
1995,Bon Jovi,This Ain't A Love Song,rock,432.97914,91.775
2007,Jason Michael Carroll,No Good In Goodbye,rock,229.8771,87.712
1967,Burt Bacharach,Are You There (With Another Girl),pop,175.882,115.756
2003,James Horner,The Stranger,rock,231.57506,186.138
1962,Mario Telles,NanAPS,samba,212.13995,97.34
1972,Michael Jackson,I Wanna Be Where You Are,motown,182.7522,207.544
1964,The Shangri-Las,Remember (Walkin' In the Sand),doo-wop,136.01914,65.771
1990,Mariah Carey,Someday,pop,236.5122,111.755
1992,Walter Trout,Earrings on the Table,rock,100.23138,128.666
1992,Helmet,Give It,hiphop,257.54077,144.974
